7.835783E+0;4.421875E+0;7.835783E+0;4.000000E+0;7.835783E+0;6.397724E+0;7.836784E+0;2.680000E-3
7.936794E+0;4.421875E+0;7.936794E+0;4.000000E+0;7.936794E+0;6.397724E+0;7.936794E+0;2.680000E-3
8.036804E+0;4.418750E+0;8.036804E+0;4.000000E+0;8.036804E+0;6.399471E+0;8.036804E+0;2.720000E-3
8.141814E+0;4.412500E+0;8.141814E+0;4.000000E+0;8.141814E+0;6.407696E+0;8.141814E+0;2.770000E-3
8.241824E+0;4.412500E+0;8.241824E+0;4.000000E+0;8.241824E+0;6.407696E+0;8.241824E+0;2.770000E-3
8.341834E+0;4.406250E+0;8.341834E+0;4.000000E+0;8.341834E+0;6.409365E+0;8.341834E+0;2.810000E-3
8.441844E+0;4.403125E+0;8.441844E+0;4.000000E+0;8.441844E+0;6.405640E+0;8.441844E+0;2.860000E-3
8.541855E+0;4.396875E+0;8.541855E+0;4.000000E+0;8.541855E+0;6.402922E+0;8.541855E+0;2.910000E-3
8.649865E+0;4.396875E+0;8.649865E+0;4.000000E+0;8.649865E+0;6.402922E+0;8.649865E+0;2.910000E-3
8.750875E+0;4.393750E+0;8.750875E+0;4.000000E+0;8.750875E+0;6.395578E+0;8.750875E+0;2.950000E-3
8.850885E+0;4.390625E+0;8.850885E+0;4.000000E+0;8.850885E+0;6.396586E+0;8.850885E+0;3.000000E-3
8.950895E+0;4.387500E+0;8.950895E+0;4.000000E+0;8.950895E+0;6.396532E+0;8.950895E+0;3.050000E-3
9.050905E+0;4.387500E+0;9.050905E+0;4.000000E+0;9.050905E+0;6.396532E+0;9.050905E+0;3.050000E-3
9.159916E+0;4.384375E+0;9.159916E+0;4.000000E+0;9.160916E+0;6.405997E+0;9.160916E+0;3.100000E-3
9.260926E+0;4.375000E+0;9.260926E+0;4.000000E+0;9.260926E+0;6.407237E+0;9.260926E+0;3.140000E-3
9.360936E+0;4.375000E+0;9.360936E+0;4.000000E+0;9.360936E+0;6.407237E+0;9.360936E+0;3.140000E-3
9.460946E+0;4.371875E+0;9.460946E+0;4.000000E+0;9.460946E+0;6.408674E+0;9.460946E+0;3.190000E-3
9.560956E+0;4.368750E+0;9.560956E+0;4.000000E+0;9.560956E+0;6.403208E+0;9.560956E+0;3.230000E-3
9.668966E+0;4.365625E+0;9.668966E+0;4.000000E+0;9.668966E+0;6.398601E+0;9.668966E+0;3.280000E-3
9.768976E+0;4.365625E+0;9.768976E+0;4.000000E+0;9.768976E+0;6.398601E+0;9.768976E+0;3.280000E-3
9.868987E+0;4.362500E+0;9.868987E+0;4.000000E+0;9.868987E+0;6.395364E+0;9.868987E+0;3.330000E-3
9.968997E+0;4.359375E+0;9.968997E+0;4.000000E+0;9.968997E+0;6.397235E+0;9.968997E+0;3.380000E-3
1.006901E+1;4.356250E+0;1.006901E+1;4.000000E+0;1.006901E+1;6.399721E+0;1.006901E+1;3.380000E-3
1.017002E+1;4.356250E+0;1.017002E+1;4.000000E+0;1.017002E+1;6.399721E+0;1.017002E+1;3.420000E-3
1.027003E+1;4.350000E+0;1.027003E+1;4.000000E+0;1.027003E+1;6.407231E+0;1.027003E+1;3.470000E-3
1.037004E+1;4.343750E+0;1.037004E+1;4.000000E+0;1.037004E+1;6.407744E+0;1.037004E+1;3.510000E-3
1.047005E+1;4.343750E+0;1.047005E+1;4.000000E+0;1.047005E+1;6.407744E+0;1.047005E+1;3.510000E-3
1.057006E+1;4.340625E+0;1.057106E+1;4.000000E+0;1.057106E+1;6.405497E+0;1.057106E+1;3.560000E-3
1.067107E+1;4.337500E+0;1.067107E+1;4.000000E+0;1.067107E+1;6.402129E+0;1.067107E+1;3.610000E-3
1.077108E+1;4.334375E+0;1.077108E+1;4.000000E+0;1.077108E+1;6.394219E+0;1.077108E+1;3.650000E-3
1.087109E+1;4.334375E+0;1.087109E+1;4.000000E+0;1.087109E+1;6.394219E+0;1.087109E+1;3.650000E-3
1.097110E+1;4.331250E+0;1.097110E+1;4.000000E+0;1.097110E+1;6.396789E+0;1.097110E+1;3.700000E-3
1.107111E+1;4.328125E+0;1.107111E+1;4.000000E+0;1.107111E+1;6.396353E+0;1.107111E+1;3.750000E-3
1.117112E+1;4.328125E+0;1.117112E+1;4.000000E+0;1.117112E+1;6.396353E+0;1.117112E+1;3.750000E-3
1.127113E+1;4.325000E+0;1.127113E+1;4.000000E+0;1.127113E+1;6.406510E+0;1.127113E+1;3.790000E-3
1.137114E+1;4.318750E+0;1.137114E+1;4.000000E+0;1.137114E+1;6.407428E+0;1.137114E+1;3.840000E-3
1.147115E+1;4.315625E+0;1.147115E+1;4.000000E+0;1.147115E+1;6.409151E+0;1.147115E+1;3.890000E-3
1.157116E+1;4.315625E+0;1.157116E+1;4.000000E+0;1.157116E+1;6.409151E+0;1.157116E+1;3.890000E-3
1.167117E+1;4.312500E+0;1.167117E+1;4.000000E+0;1.167117E+1;6.404180E+0;1.167117E+1;3.930000E-3
